10.5690 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
223.2300 	DATA 	Keypress: space
223.3976 	DATA 	Keypress: space
223.5621 	DATA 	Keypress: space
223.6974 	DATA 	Keypress: space
223.8641 	DATA 	Keypress: space
224.0498 	DATA 	Keypress: space
224.2140 	DATA 	Keypress: space
224.5122 	DATA 	Keypress: space
224.6799 	DATA 	Keypress: space
224.8458 	DATA 	Keypress: space
225.1622 	DATA 	Keypress: space
225.3474 	DATA 	Keypress: space
225.4986 	DATA 	Keypress: space
225.6467 	DATA 	Keypress: space
225.8124 	DATA 	Keypress: space
225.9969 	DATA 	Keypress: space
226.1812 	DATA 	Keypress: space
226.2999 	DATA 	Keypress: space
226.4656 	DATA 	Keypress: space
226.6296 	DATA 	Keypress: space
226.7995 	DATA 	Keypress: space
226.9565 	DATA 	Keypress: space
227.1565 	DATA 	Keypress: space
228.7551 	EXP 	text_3: autoDraw = True
230.9733 	DATA 	Keypress: space
230.9748 	EXP 	New trial (rep=0, index=9): OrderedDict([('sndfile', './stimuli_1/tmp/vweak_95_1.wav'), ('tempo', 95), ('cond', 'veryweak'), ('delay', 2.279644213301781)])
231.0046 	EXP 	text_3: autoDraw = False
233.7583 	DATA 	Keypress: space
234.3809 	DATA 	Keypress: space
234.5412 	DATA 	Keypress: space
234.7077 	DATA 	Keypress: space
234.8753 	DATA 	Keypress: space
235.0410 	DATA 	Keypress: space
235.1922 	DATA 	Keypress: space
235.3745 	DATA 	Keypress: space
235.5327 	DATA 	Keypress: space
235.6981 	DATA 	Keypress: space
235.8142 	DATA 	Keypress: space
235.9826 	DATA 	Keypress: space
236.1482 	DATA 	Keypress: space
236.3149 	DATA 	Keypress: space
236.4501 	DATA 	Keypress: space
236.6149 	DATA 	Keypress: space
236.7662 	DATA 	Keypress: space
236.9328 	DATA 	Keypress: space
237.0517 	DATA 	Keypress: space
237.2176 	DATA 	Keypress: space
237.4001 	DATA 	Keypress: space
237.5323 	DATA 	Keypress: space
237.7174 	DATA 	Keypress: space
237.8813 	DATA 	Keypress: space
238.0489 	DATA 	Keypress: space
238.1845 	DATA 	Keypress: space
238.3859 	DATA 	Keypress: space
238.5484 	DATA 	Keypress: space
238.7315 	DATA 	Keypress: space
239.0005 	DATA 	Keypress: space
239.1662 	DATA 	Keypress: space
239.3509 	DATA 	Keypress: space
239.5160 	DATA 	Keypress: space
239.6826 	DATA 	Keypress: space
239.8673 	DATA 	Keypress: space
240.0318 	DATA 	Keypress: space
240.2814 	DATA 	Keypress: space
240.4689 	DATA 	Keypress: space
240.6334 	DATA 	Keypress: space
240.7980 	DATA 	Keypress: space
240.9337 	DATA 	Keypress: space
241.1175 	DATA 	Keypress: space
241.2805 	DATA 	Keypress: space
241.4594 	DATA 	Keypress: space
241.6259 	DATA 	Keypress: space
241.8089 	DATA 	Keypress: space
241.9588 	DATA 	Keypress: space
242.1262 	DATA 	Keypress: space
242.3094 	DATA 	Keypress: space
242.4764 	DATA 	Keypress: space
244.2742 	EXP 	text_3: autoDraw = True
249.7519 	DATA 	Keypress: space
249.7537 	EXP 	New trial (rep=0, index=10): OrderedDict([('sndfile', './stimuli_1/tmp/strong_100_2.wav'), ('tempo', 100), ('cond', 'strong'), ('delay', 1.5994648074282498)])
249.7807 	EXP 	text_3: autoDraw = False
252.6770 	DATA 	Keypress: space
252.8437 	DATA 	Keypress: space
252.9769 	DATA 	Keypress: space
253.2607 	DATA 	Keypress: space
253.4106 	DATA 	Keypress: space
253.5676 	DATA 	Keypress: space
253.8049 	DATA 	Keypress: space
254.0507 	DATA 	Keypress: space
254.4176 	DATA 	Keypress: space
254.5705 	DATA 	Keypress: space
254.7213 	DATA 	Keypress: space
255.0532 	DATA 	Keypress: space
255.2021 	DATA 	Keypress: space
255.3366 	DATA 	Keypress: space
255.6681 	DATA 	Keypress: space
255.8345 	DATA 	Keypress: space
255.9517 	DATA 	Keypress: space
256.2204 	DATA 	Keypress: space
256.3844 	DATA 	Keypress: space
256.5383 	DATA 	Keypress: space
256.8515 	DATA 	Keypress: space
256.9950 	DATA 	Keypress: space
257.1617 	DATA 	Keypress: space
257.5280 	DATA 	Keypress: space
257.6788 	DATA 	Keypress: space
257.8284 	DATA 	Keypress: space
258.1377 	DATA 	Keypress: space
258.3213 	DATA 	Keypress: space
258.4717 	DATA 	Keypress: space
258.7022 	DATA 	Keypress: space
258.8690 	DATA 	Keypress: space
259.0350 	DATA 	Keypress: space
259.2850 	DATA 	Keypress: space
259.5021 	DATA 	Keypress: space
259.6549 	DATA 	Keypress: space
259.9219 	DATA 	Keypress: space
260.1035 	DATA 	Keypress: space
260.2688 	DATA 	Keypress: space
260.6021 	DATA 	Keypress: space
260.7846 	DATA 	Keypress: space
262.3600 	EXP 	text_3: autoDraw = True
263.6166 	DATA 	Keypress: space
263.6179 	EXP 	New trial (rep=0, index=11): OrderedDict([('sndfile', './stimuli_1/tmp/strong_105_2.wav'), ('tempo', 105), ('cond', 'strong'), ('delay', 0.9615404084728899)])
263.6372 	EXP 	text_3: autoDraw = False
265.8125 	DATA 	Keypress: space
265.9630 	DATA 	Keypress: space
266.1367 	DATA 	Keypress: space
266.4215 	DATA 	Keypress: space
266.5962 	DATA 	Keypress: space
266.8966 	DATA 	Keypress: space
267.0956 	DATA 	Keypress: space
267.2794 	DATA 	Keypress: space
267.4299 	DATA 	Keypress: space
267.5798 	DATA 	Keypress: space
267.7460 	DATA 	Keypress: space
267.9130 	DATA 	Keypress: space
268.0795 	DATA 	Keypress: space
268.2364 	DATA 	Keypress: space
268.4052 	DATA 	Keypress: space
268.5896 	DATA 	Keypress: space
268.7457 	DATA 	Keypress: space
268.8980 	DATA 	Keypress: space
269.0633 	DATA 	Keypress: space
269.2474 	DATA 	Keypress: space
269.3971 	DATA 	Keypress: space
269.5634 	DATA 	Keypress: space
269.7221 	DATA 	Keypress: space
269.9044 	DATA 	Keypress: space
270.0731 	DATA 	Keypress: space
270.2472 	DATA 	Keypress: space
270.4134 	DATA 	Keypress: space
270.5961 	DATA 	Keypress: space
270.7641 	DATA 	Keypress: space
270.9472 	DATA 	Keypress: space
271.1300 	DATA 	Keypress: space
271.3058 	DATA 	Keypress: space
271.4874 	DATA 	Keypress: space
271.6407 	DATA 	Keypress: space
271.8232 	DATA 	Keypress: space
271.9704 	DATA 	Keypress: space
272.2395 	DATA 	Keypress: space
272.4220 	DATA 	Keypress: space
272.5880 	DATA 	Keypress: space
272.7549 	DATA 	Keypress: space
272.9205 	DATA 	Keypress: space
273.1073 	DATA 	Keypress: space
273.2893 	DATA 	Keypress: space
273.5919 	DATA 	Keypress: space
273.7876 	DATA 	Keypress: space
273.9545 	DATA 	Keypress: space
275.5960 	EXP 	text_3: autoDraw = True
276.8757 	DATA 	Keypress: space
276.9030 	EXP 	New trial (rep=0, index=12): OrderedDict([('sndfile', './stimuli_1/tmp/medium_105_1.wav'), ('tempo', 105), ('cond', 'medium'), ('delay', 1.6663985327680324)])
276.9219 	EXP 	text_3: autoDraw = False
279.4986 	DATA 	Keypress: space
279.6649 	DATA 	Keypress: space
279.8229 	DATA 	Keypress: space
279.9725 	DATA 	Keypress: space
280.1717 	DATA 	Keypress: space
280.3079 	DATA 	Keypress: space
280.4654 	DATA 	Keypress: space
280.6319 	DATA 	Keypress: space
280.7645 	DATA 	Keypress: space
280.9160 	DATA 	Keypress: space
281.0821 	DATA 	Keypress: space
281.2493 	DATA 	Keypress: space
281.3999 	DATA 	Keypress: space
281.5821 	DATA 	Keypress: space
281.7391 	DATA 	Keypress: space
281.9220 	DATA 	Keypress: space
282.0918 	DATA 	Keypress: space
282.2731 	DATA 	Keypress: space
282.4387 	DATA 	Keypress: space
282.5918 	DATA 	Keypress: space
282.7731 	DATA 	Keypress: space
282.9088 	DATA 	Keypress: space
283.0912 	DATA 	Keypress: space
283.2564 	DATA 	Keypress: space
283.4254 	DATA 	Keypress: space
283.5894 	DATA 	Keypress: space
283.7609 	DATA 	Keypress: space
283.9097 	DATA 	Keypress: space
284.0580 	DATA 	Keypress: space
284.2224 	DATA 	Keypress: space
284.3921 	DATA 	Keypress: space
284.5735 	DATA 	Keypress: space
284.7389 	DATA 	Keypress: space
284.9070 	DATA 	Keypress: space
285.0910 	DATA 	Keypress: space
285.2565 	DATA 	Keypress: space
285.4239 	DATA 	Keypress: space
285.5909 	DATA 	Keypress: space
285.7396 	DATA 	Keypress: space
285.9229 	DATA 	Keypress: space
286.1060 	DATA 	Keypress: space
286.2497 	DATA 	Keypress: space
286.4157 	DATA 	Keypress: space
286.6003 	DATA 	Keypress: space
286.7663 	DATA 	Keypress: space
286.9333 	DATA 	Keypress: space
287.0998 	DATA 	Keypress: space
287.2736 	DATA 	Keypress: space
287.4593 	DATA 	Keypress: space
287.6261 	DATA 	Keypress: space
287.8063 	DATA 	Keypress: space
287.9838 	DATA 	Keypress: space
289.5815 	EXP 	text_3: autoDraw = True
296.6779 	DATA 	Keypress: space
296.6792 	EXP 	New trial (rep=0, index=13): OrderedDict([('sndfile', './stimuli_1/tmp/perfect_90_1.wav'), ('tempo', 90), ('cond', 'perfect'), ('delay', 0.8790589196072783)])
296.7048 	EXP 	text_3: autoDraw = False
298.8517 	DATA 	Keypress: space
299.5445 	DATA 	Keypress: space
300.2087 	DATA 	Keypress: space
300.8415 	DATA 	Keypress: space
301.5118 	DATA 	Keypress: space
302.2092 	DATA 	Keypress: space
302.8767 	DATA 	Keypress: space
303.5190 	DATA 	Keypress: space
304.1855 	DATA 	Keypress: space
308.4458 	DATA 	Keypress: space
308.5836 	EXP 	text_3: autoDraw = True
309.0538 	DATA 	Keypress: space
309.0549 	EXP 	New trial (rep=0, index=14): OrderedDict([('sndfile', './stimuli_1/tmp/medium_100_1.wav'), ('tempo', 100), ('cond', 'medium'), ('delay', 0.9469441789171564)])
309.0676 	EXP 	text_3: autoDraw = False
311.2291 	DATA 	Keypress: space
311.3939 	DATA 	Keypress: space
311.5462 	DATA 	Keypress: space
311.7289 	DATA 	Keypress: space
311.8780 	DATA 	Keypress: space
312.0378 	DATA 	Keypress: space
312.1703 	DATA 	Keypress: space
312.3372 	DATA 	Keypress: space
312.5038 	DATA 	Keypress: space
312.6370 	DATA 	Keypress: space
312.7874 	DATA 	Keypress: space
313.0109 	DATA 	Keypress: space
313.1805 	DATA 	Keypress: space
313.3277 	DATA 	Keypress: space
313.4439 	DATA 	Keypress: space
313.6442 	DATA 	Keypress: space
313.8134 	DATA 	Keypress: space
313.9713 	DATA 	Keypress: space
314.1200 	DATA 	Keypress: space
314.2709 	DATA 	Keypress: space
314.4384 	DATA 	Keypress: space
314.6037 	DATA 	Keypress: space
314.7554 	DATA 	Keypress: space
314.9299 	DATA 	Keypress: space
315.0932 	DATA 	Keypress: space
315.2774 	DATA 	Keypress: space
315.4299 	DATA 	Keypress: space
315.5631 	DATA 	Keypress: space
315.7633 	DATA 	Keypress: space
315.9295 	DATA 	Keypress: space
316.0944 	DATA 	Keypress: space
316.2479 	DATA 	Keypress: space
316.4110 	DATA 	Keypress: space
316.5715 	DATA 	Keypress: space
316.7381 	DATA 	Keypress: space
316.8723 	DATA 	Keypress: space
317.0375 	DATA 	Keypress: space
317.2045 	DATA 	Keypress: space
317.3542 	DATA 	Keypress: space
317.6452 	DATA 	Keypress: space
317.8114 	DATA 	Keypress: space
317.9479 	DATA 	Keypress: space
318.0633 	DATA 	Keypress: space
318.2461 	DATA 	Keypress: space
318.4281 	DATA 	Keypress: space
318.5893 	DATA 	Keypress: space
318.7396 	DATA 	Keypress: space
318.9383 	DATA 	Keypress: space
319.1227 	DATA 	Keypress: space
319.2714 	DATA 	Keypress: space
321.0283 	EXP 	text_3: autoDraw = True
323.0779 	DATA 	Keypress: space
323.0793 	EXP 	New trial (rep=0, index=15): OrderedDict([('sndfile', './stimuli_1/tmp/perfect_110_1.wav'), ('tempo', 110), ('cond', 'perfect'), ('delay', 1.7704271467992068)])
323.1107 	EXP 	text_3: autoDraw = False
326.0630 	DATA 	Keypress: space
326.5226 	DATA 	Keypress: space
327.0573 	DATA 	Keypress: space
327.5498 	DATA 	Keypress: space
328.1059 	DATA 	Keypress: space
328.6482 	DATA 	Keypress: space
329.2396 	DATA 	Keypress: space
334.2144 	DATA 	Keypress: space
335.4503 	DATA 	Keypress: space
335.8552 	EXP 	text_3: autoDraw = True
336.0099 	DATA 	Keypress: space
336.0231 	EXP 	New trial (rep=0, index=16): OrderedDict([('sndfile', './stimuli_1/tmp/medium_110_2.wav'), ('tempo', 110), ('cond', 'medium'), ('delay', 1.962096670593472)])
336.0401 	EXP 	text_3: autoDraw = False
338.9416 	DATA 	Keypress: space
339.1078 	DATA 	Keypress: space
339.2745 	DATA 	Keypress: space
339.4577 	DATA 	Keypress: space
339.6180 	DATA 	Keypress: space
339.8096 	DATA 	Keypress: space
339.9916 	DATA 	Keypress: space
340.1413 	DATA 	Keypress: space
340.3257 	DATA 	Keypress: space
340.4746 	DATA 	Keypress: space
340.6481 	DATA 	Keypress: space
340.8172 	DATA 	Keypress: space
340.9658 	DATA 	Keypress: space
341.1255 	DATA 	Keypress: space
341.2923 	DATA 	Keypress: space
341.4750 	DATA 	Keypress: space
341.6580 	DATA 	Keypress: space
341.8580 	DATA 	Keypress: space
342.0255 	DATA 	Keypress: space
342.2008 	DATA 	Keypress: space
342.3680 	DATA 	Keypress: space
342.5829 	DATA 	Keypress: space
342.7320 	DATA 	Keypress: space
342.9161 	DATA 	Keypress: space
343.1007 	DATA 	Keypress: space
343.2827 	DATA 	Keypress: space
343.4327 	DATA 	Keypress: space
343.6159 	DATA 	Keypress: space
343.7920 	DATA 	Keypress: space
343.9596 	DATA 	Keypress: space
344.1425 	DATA 	Keypress: space
344.3089 	DATA 	Keypress: space
344.4755 	DATA 	Keypress: space
344.6767 	DATA 	Keypress: space
344.8417 	DATA 	Keypress: space
345.0094 	DATA 	Keypress: space
345.1750 	DATA 	Keypress: space
345.3264 	DATA 	Keypress: space
345.5099 	DATA 	Keypress: space
345.6857 	DATA 	Keypress: space
345.8676 	DATA 	Keypress: space
346.0657 	DATA 	Keypress: space
346.2166 	DATA 	Keypress: space
346.3860 	DATA 	Keypress: space
346.5765 	DATA 	Keypress: space
346.7266 	DATA 	Keypress: space
346.8945 	DATA 	Keypress: space
347.0258 	DATA 	Keypress: space
347.1931 	DATA 	Keypress: space
347.3605 	DATA 	Keypress: space
347.5094 	DATA 	Keypress: space
348.9921 	EXP 	text_3: autoDraw = True
351.7166 	DATA 	Keypress: space
351.7179 	EXP 	New trial (rep=0, index=17): OrderedDict([('sndfile', './stimuli_1/tmp/weak_110_2.wav'), ('tempo', 110), ('cond', 'weak'), ('delay', 1.1450489585925383)])
351.7466 	EXP 	text_3: autoDraw = False
353.3766 	DATA 	Keypress: space
353.7102 	DATA 	Keypress: space
353.8772 	DATA 	Keypress: space
354.0268 	DATA 	Keypress: space
354.1862 	DATA 	Keypress: space
354.3347 	DATA 	Keypress: space
354.4875 	DATA 	Keypress: space
354.6509 	DATA 	Keypress: space
354.8016 	DATA 	Keypress: space
354.9196 	DATA 	Keypress: space
355.1021 	DATA 	Keypress: space
355.2376 	DATA 	Keypress: space
355.4042 	DATA 	Keypress: space
355.5625 	DATA 	Keypress: space
355.7103 	DATA 	Keypress: space
355.8438 	DATA 	Keypress: space
355.9773 	DATA 	Keypress: space
356.1114 	DATA 	Keypress: space
356.2797 	DATA 	Keypress: space
356.4273 	DATA 	Keypress: space
356.5446 	DATA 	Keypress: space
356.7030 	DATA 	Keypress: space
356.8353 	DATA 	Keypress: space
357.0044 	DATA 	Keypress: space
357.1454 	DATA 	Keypress: space
357.2950 	DATA 	Keypress: space
357.4768 	DATA 	Keypress: space
357.6608 	DATA 	Keypress: space
357.8282 	DATA 	Keypress: space
358.0109 	DATA 	Keypress: space
358.1631 	DATA 	Keypress: space
358.3663 	DATA 	Keypress: space
358.4956 	DATA 	Keypress: space
358.6290 	DATA 	Keypress: space
358.7777 	DATA 	Keypress: space
358.9291 	DATA 	Keypress: space
359.0604 	DATA 	Keypress: space
359.2375 	DATA 	Keypress: space
359.4042 	DATA 	Keypress: space
359.5623 	DATA 	Keypress: space
359.6955 	DATA 	Keypress: space
359.8461 	DATA 	Keypress: space
359.9944 	DATA 	Keypress: space
360.1447 	DATA 	Keypress: space
360.2950 	DATA 	Keypress: space
360.4780 	DATA 	Keypress: space
360.6609 	DATA 	Keypress: space
360.8291 	DATA 	Keypress: space
361.0945 	DATA 	Keypress: space
361.2544 	DATA 	Keypress: space
361.3850 	DATA 	Keypress: space
361.5467 	DATA 	Keypress: space
361.6616 	DATA 	Keypress: space
361.8455 	DATA 	Keypress: space
361.9945 	DATA 	Keypress: space
362.1452 	DATA 	Keypress: space
362.3036 	DATA 	Keypress: space
363.8995 	EXP 	text_3: autoDraw = True
371.9295 	DATA 	Keypress: space
371.9310 	EXP 	New trial (rep=0, index=18): OrderedDict([('sndfile', './stimuli_1/tmp/weak_100_1.wav'), ('tempo', 100), ('cond', 'weak'), ('delay', 0.9200911357943652)])
371.9449 	EXP 	text_3: autoDraw = False
373.8962 	DATA 	Keypress: space
374.0824 	DATA 	Keypress: space
374.2466 	DATA 	Keypress: space
374.3883 	DATA 	Keypress: space
374.6312 	DATA 	Keypress: space
374.8139 	DATA 	Keypress: space
374.9645 	DATA 	Keypress: space
375.1640 	DATA 	Keypress: space
375.3139 	DATA 	Keypress: space
375.4980 	DATA 	Keypress: space
375.6482 	DATA 	Keypress: space
375.8324 	DATA 	Keypress: space
375.9969 	DATA 	Keypress: space
376.1637 	DATA 	Keypress: space
376.3541 	DATA 	Keypress: space
376.5377 	DATA 	Keypress: space
376.7051 	DATA 	Keypress: space
376.8543 	DATA 	Keypress: space
377.0207 	DATA 	Keypress: space
377.2217 	DATA 	Keypress: space
377.3895 	DATA 	Keypress: space
377.5563 	DATA 	Keypress: space
377.7406 	DATA 	Keypress: space
377.9225 	DATA 	Keypress: space
378.1310 	DATA 	Keypress: space
378.2826 	DATA 	Keypress: space
378.4639 	DATA 	Keypress: space
378.8487 	DATA 	Keypress: space
379.0148 	DATA 	Keypress: space
379.1658 	DATA 	Keypress: space
379.3716 	DATA 	Keypress: space
379.5400 	DATA 	Keypress: space
379.6907 	DATA 	Keypress: space
379.8421 	DATA 	Keypress: space
380.0719 	DATA 	Keypress: space
380.2398 	DATA 	Keypress: space
380.4049 	DATA 	Keypress: space
380.5213 	DATA 	Keypress: space
380.7043 	DATA 	Keypress: space
380.8897 	DATA 	Keypress: space
381.0380 	DATA 	Keypress: space
381.2055 	DATA 	Keypress: space
381.3901 	DATA 	Keypress: space
381.5818 	DATA 	Keypress: space
381.7490 	DATA 	Keypress: space
381.9493 	DATA 	Keypress: space
382.1326 	DATA 	Keypress: space
383.8730 	EXP 	text_3: autoDraw = True
385.5409 	DATA 	Keypress: space
385.5425 	EXP 	New trial (rep=0, index=19): OrderedDict([('sndfile', './stimuli_1/tmp/medium_90_2.wav'), ('tempo', 90), ('cond', 'medium'), ('delay', 2.1384331573709567)])
385.5862 	EXP 	text_3: autoDraw = False
388.1840 	DATA 	Keypress: space
388.3739 	DATA 	Keypress: space
388.5553 	DATA 	Keypress: space
388.7089 	DATA 	Keypress: space
388.8916 	DATA 	Keypress: space
389.0561 	DATA 	Keypress: space
389.1922 	DATA 	Keypress: space
389.3939 	DATA 	Keypress: space
389.5848 	DATA 	Keypress: space
389.7497 	DATA 	Keypress: space
389.9668 	DATA 	Keypress: space
390.1847 	DATA 	Keypress: space
390.3662 	DATA 	Keypress: space
390.4996 	DATA 	Keypress: space
390.7333 	DATA 	Keypress: space
390.9093 	DATA 	Keypress: space
391.0892 	DATA 	Keypress: space
391.2576 	DATA 	Keypress: space
391.4262 	DATA 	Keypress: space
391.6168 	DATA 	Keypress: space
391.7677 	DATA 	Keypress: space
391.9510 	DATA 	Keypress: space
392.1161 	DATA 	Keypress: space
392.3020 	DATA 	Keypress: space
392.4757 	DATA 	Keypress: space
392.6429 	DATA 	Keypress: space
392.8732 	DATA 	Keypress: space
393.0566 	DATA 	Keypress: space
393.2409 	DATA 	Keypress: space
393.3899 	DATA 	Keypress: space
393.5737 	DATA 	Keypress: space
393.7570 	DATA 	Keypress: space
393.9432 	DATA 	Keypress: space
394.1239 	DATA 	Keypress: space
394.2837 	DATA 	Keypress: space
394.4681 	DATA 	Keypress: space
394.6515 	DATA 	Keypress: space
394.8333 	DATA 	Keypress: space
395.0171 	DATA 	Keypress: space
395.2002 	DATA 	Keypress: space
395.3679 	DATA 	Keypress: space
395.5420 	DATA 	Keypress: space
395.7257 	DATA 	Keypress: space
395.9073 	DATA 	Keypress: space
396.0770 	DATA 	Keypress: space
396.2692 	DATA 	Keypress: space
396.4525 	DATA 	Keypress: space
396.6523 	DATA 	Keypress: space
396.8332 	DATA 	Keypress: space
397.0355 	DATA 	Keypress: space
397.2360 	DATA 	Keypress: space
398.7003 	EXP 	text_3: autoDraw = True
400.2858 	DATA 	Keypress: space
400.2870 	EXP 	New trial (rep=0, index=20): OrderedDict([('sndfile', './stimuli_1/tmp/weak_105_1.wav'), ('tempo', 105), ('cond', 'weak'), ('delay', 2.3476680969619683)])
400.2993 	EXP 	text_3: autoDraw = False
403.1084 	DATA 	Keypress: space
403.2854 	DATA 	Keypress: space
403.4530 	DATA 	Keypress: space
403.6194 	DATA 	Keypress: space
403.8014 	DATA 	Keypress: space
403.9698 	DATA 	Keypress: space
404.1513 	DATA 	Keypress: space
404.3199 	DATA 	Keypress: space
404.5183 	DATA 	Keypress: space
404.6856 	DATA 	Keypress: space
404.8701 	DATA 	Keypress: space
405.0419 	DATA 	Keypress: space
405.2097 	DATA 	Keypress: space
405.3783 	DATA 	Keypress: space
405.5548 	DATA 	Keypress: space
405.7373 	DATA 	Keypress: space
405.9206 	DATA 	Keypress: space
406.1025 	DATA 	Keypress: space
406.2874 	DATA 	Keypress: space
406.4361 	DATA 	Keypress: space
406.6125 	DATA 	Keypress: space
406.7916 	DATA 	Keypress: space
406.9094 	DATA 	Keypress: space
407.0619 	DATA 	Keypress: space
407.2258 	DATA 	Keypress: space
407.3851 	DATA 	Keypress: space
407.5373 	DATA 	Keypress: space
407.6881 	DATA 	Keypress: space
407.7855 	DATA 	Keypress: space
407.9373 	DATA 	Keypress: space
408.1039 	DATA 	Keypress: space
408.2531 	DATA 	Keypress: space
408.4037 	DATA 	Keypress: space
408.5969 	DATA 	Keypress: space
408.7597 	DATA 	Keypress: space
408.8957 	DATA 	Keypress: space
409.0455 	DATA 	Keypress: space
409.2283 	DATA 	Keypress: space
409.3851 	DATA 	Keypress: space
409.5518 	DATA 	Keypress: space
409.6871 	DATA 	Keypress: space
409.8357 	DATA 	Keypress: space
409.9875 	DATA 	Keypress: space
410.1547 	DATA 	Keypress: space
410.3044 	DATA 	Keypress: space
410.4704 	DATA 	Keypress: space
410.6459 	DATA 	Keypress: space
410.8200 	DATA 	Keypress: space
410.9877 	DATA 	Keypress: space
411.1686 	DATA 	Keypress: space
411.3689 	DATA 	Keypress: space
411.5543 	DATA 	Keypress: space
411.7200 	DATA 	Keypress: space
411.9216 	DATA 	Keypress: space
412.0948 	DATA 	Keypress: space
413.6443 	EXP 	text_3: autoDraw = True
414.3931 	DATA 	Keypress: space
414.3948 	EXP 	New trial (rep=0, index=21): OrderedDict([('sndfile', './stimuli_1/tmp/strong_110_1.wav'), ('tempo', 110), ('cond', 'strong'), ('delay', 2.342405954917332)])
414.4247 	EXP 	text_3: autoDraw = False
417.9207 	DATA 	Keypress: space
418.0440 	DATA 	Keypress: space
418.1781 	DATA 	Keypress: space
418.4276 	DATA 	Keypress: space
418.5715 	DATA 	Keypress: space
418.7208 	DATA 	Keypress: space
418.8381 	DATA 	Keypress: space
419.0216 	DATA 	Keypress: space
419.1877 	DATA 	Keypress: space
419.3397 	DATA 	Keypress: space
419.5216 	DATA 	Keypress: space
419.6977 	DATA 	Keypress: space
419.8612 	DATA 	Keypress: space
419.9807 	DATA 	Keypress: space
420.1605 	DATA 	Keypress: space
420.3049 	DATA 	Keypress: space
420.4710 	DATA 	Keypress: space
420.6396 	DATA 	Keypress: space
420.8048 	DATA 	Keypress: space
420.9558 	DATA 	Keypress: space
421.1062 	DATA 	Keypress: space
421.3060 	DATA 	Keypress: space
421.4898 	DATA 	Keypress: space
421.6454 	DATA 	Keypress: space
421.8122 	DATA 	Keypress: space
421.9977 	DATA 	Keypress: space
422.1560 	DATA 	Keypress: space
422.3400 	DATA 	Keypress: space
422.5550 	DATA 	Keypress: space
422.7236 	DATA 	Keypress: space
422.8734 	DATA 	Keypress: space
423.0615 	DATA 	Keypress: space
423.2312 	DATA 	Keypress: space
423.4113 	DATA 	Keypress: space
423.5980 	DATA 	Keypress: space
423.7901 	DATA 	Keypress: space
423.9396 	DATA 	Keypress: space
424.1725 	DATA 	Keypress: space
424.3398 	DATA 	Keypress: space
424.4906 	DATA 	Keypress: space
424.7122 	DATA 	Keypress: space
424.8620 	DATA 	Keypress: space
425.0308 	DATA 	Keypress: space
425.2632 	DATA 	Keypress: space
425.4225 	DATA 	Keypress: space
425.5902 	DATA 	Keypress: space
425.8404 	DATA 	Keypress: space
426.0405 	DATA 	Keypress: space
426.2072 	DATA 	Keypress: space
427.7544 	EXP 	text_3: autoDraw = True
428.6619 	DATA 	Keypress: space
428.6633 	EXP 	New trial (rep=0, index=22): OrderedDict([('sndfile', './stimuli_1/tmp/weak_95_2.wav'), ('tempo', 95), ('cond', 'weak'), ('delay', 1.3391653351857111)])
428.6937 	EXP 	text_3: autoDraw = False
430.5226 	DATA 	Keypress: space
430.6887 	DATA 	Keypress: space
430.8573 	DATA 	Keypress: space
431.0236 	DATA 	Keypress: space
431.1914 	DATA 	Keypress: space
431.3583 	DATA 	Keypress: space
431.5228 	DATA 	Keypress: space
431.6893 	DATA 	Keypress: space
431.8731 	DATA 	Keypress: space
432.0417 	DATA 	Keypress: space
432.2133 	DATA 	Keypress: space
432.3636 	DATA 	Keypress: space
432.5323 	DATA 	Keypress: space
432.7321 	DATA 	Keypress: space
432.8835 	DATA 	Keypress: space
433.0738 	DATA 	Keypress: space
433.2414 	DATA 	Keypress: space
433.4248 	DATA 	Keypress: space
433.6086 	DATA 	Keypress: space
433.7907 	DATA 	Keypress: space
433.9584 	DATA 	Keypress: space
434.1478 	DATA 	Keypress: space
434.3156 	DATA 	Keypress: space
434.5165 	DATA 	Keypress: space
434.7078 	DATA 	Keypress: space
434.8755 	DATA 	Keypress: space
435.0587 	DATA 	Keypress: space
435.2419 	DATA 	Keypress: space
435.4419 	DATA 	Keypress: space
435.6280 	DATA 	Keypress: space
435.8178 	DATA 	Keypress: space
435.9907 	DATA 	Keypress: space
436.1757 	DATA 	Keypress: space
436.3591 	DATA 	Keypress: space
436.5422 	DATA 	Keypress: space
436.7298 	DATA 	Keypress: space
436.8980 	DATA 	Keypress: space
437.0807 	DATA 	Keypress: space
437.2748 	DATA 	Keypress: space
437.4588 	DATA 	Keypress: space
437.6408 	DATA 	Keypress: space
437.8422 	DATA 	Keypress: space
438.0092 	DATA 	Keypress: space
438.1821 	DATA 	Keypress: space
438.4002 	DATA 	Keypress: space
438.5923 	DATA 	Keypress: space
438.7577 	DATA 	Keypress: space
438.9266 	DATA 	Keypress: space
439.1248 	DATA 	Keypress: space
439.3085 	DATA 	Keypress: space
439.4912 	DATA 	Keypress: space
441.0240 	EXP 	text_3: autoDraw = True
441.8336 	DATA 	Keypress: space
441.8349 	EXP 	New trial (rep=0, index=23): OrderedDict([('sndfile', './stimuli_1/tmp/weak_100_2.wav'), ('tempo', 100), ('cond', 'weak'), ('delay', 0.9744812486321696)])
